Time_Detected,Time_Reset,Turbine_Identifier,Remark,Unit_Title_Destination
2017-10-14 05:46:15+00:00,,T06,External power ref.:2000kW,
2017-10-14 06:16:15+00:00,,T06,External power ref.:2000kW,
2017-10-14 06:46:14+00:00,,T06,External power ref.:2000kW,
2017-10-14 07:16:14+00:00,,T06,External power ref.:2000kW,
2017-10-14 07:46:14+00:00,,T06,External power ref.:2000kW,
2017-10-14 07:49:52+00:00,,T06,Generator 1 in,
2017-10-14 08:16:14+00:00,,T06,External power ref.:2000kW,
2017-10-14 08:46:13+00:00,,T06,External power ref.:2000kW,
2017-10-14 09:16:13+00:00,,T06,External power ref.:2000kW,
2017-10-14 09:46:13+00:00,,T06,External power ref.:2000kW,
2017-10-14 10:16:13+00:00,,T06,External power ref.:2000kW,
2017-10-14 10:47:05+00:00,,T06,Generator 1 in,
2017-10-14 10:47:16+00:00,,T06,External power ref.:2000kW,
2017-10-14 11:17:16+00:00,,T06,External power ref.:2000kW,
2017-10-14 11:47:15+00:00,,T06,External power ref.:2000kW,
2017-10-14 12:17:15+00:00,,T06,External power ref.:2000kW,
2017-10-14 12:47:15+00:00,,T06,External power ref.:2000kW,
2017-10-14 13:17:15+00:00,,T06,External power ref.:2000kW,
2017-10-14 13:47:15+00:00,,T06,External power ref.:2000kW,
2017-10-14 14:17:14+00:00,,T06,External power ref.:2000kW,
2017-10-14 14:47:14+00:00,,T06,External power ref.:2000kW,
2017-10-14 15:17:14+00:00,,T06,External power ref.:2000kW,
2017-10-14 15:47:14+00:00,,T06,External power ref.:2000kW,
2017-10-14 15:53:11+00:00,,T06,"GearoilCooler 2, gear:  57Â°C",
2017-10-14 16:17:13+00:00,,T06,External power ref.:2000kW,
2017-10-14 16:35:41+00:00,,T06,"GearoilCooler 1, gear:  49Â°C",
2017-10-14 16:47:13+00:00,,T06,External power ref.:2000kW,
2017-10-14 17:17:13+00:00,,T06,External power ref.:2000kW,
2017-10-14 17:18:51+00:00,,T06,"GearoilCooler 2, gear:  57Â°C",
2017-10-14 17:47:13+00:00,,T06,External power ref.:2000kW,
2017-10-14 18:17:12+00:00,,T06,External power ref.:2000kW,
2017-10-14 18:47:12+00:00,,T06,External power ref.:2000kW,
2017-10-14 19:09:58+00:00,,T06,"GearoilCooler 1, gear:  49Â°C",
2017-10-14 19:17:12+00:00,,T06,External power ref.:2000kW,
2017-10-14 19:47:11+00:00,,T06,External power ref.:2000kW,
2017-10-14 20:04:53+00:00,,T06,"GearoilCooler 2, gear:  57Â°C",
2017-10-14 20:17:11+00:00,,T06,External power ref.:2000kW,
2017-10-14 20:47:11+00:00,,T06,External power ref.:2000kW,
2017-10-14 21:17:11+00:00,,T06,External power ref.:2000kW,
2017-10-14 21:18:40+00:00,,T06,"GearoilCooler 1, gear:  49Â°C",
2017-10-14 21:47:10+00:00,,T06,External power ref.:2000kW,
2017-10-14 22:17:11+00:00,,T06,External power ref.:2000kW,
2017-10-14 22:47:10+00:00,,T06,External power ref.:2000kW,
2017-10-14 22:55:17+00:00,,T06,"GearoilCooler 2, gear:  57Â°C",
2017-10-14 23:17:10+00:00,,T06,External power ref.:2000kW,
2017-10-14 23:26:33+00:00,,T06,"GearoilCooler 1, gear:  49Â°C",
2017-10-14 23:47:10+00:00,,T06,External power ref.:2000kW,
2017-10-15 00:17:10+00:00,,T06,External power ref.:2000kW,
2017-10-15 00:47:09+00:00,,T06,External power ref.:2000kW,
2017-10-15 00:56:47+00:00,,T06,"GearoilCooler 2, gear:  57Â°C",
2017-10-15 01:17:09+00:00,,T06,External power ref.:2000kW,
2017-10-15 01:36:59+00:00,,T06,"GearoilCooler 1, gear:  49Â°C",
2017-10-15 01:47:09+00:00,,T06,External power ref.:2000kW,
2017-10-15 02:17:09+00:00,,T06,External power ref.:2000kW,
2017-10-15 02:28:36+00:00,,T06,"GearoilCooler 2, gear:  57Â°C",
2017-10-15 02:47:08+00:00,,T06,External power ref.:2000kW,
2017-10-15 02:53:02+00:00,,T06,"Hub fan 1, Temp: 29Â°C",
2017-10-15 02:55:37+00:00,,T06,"GearoilCooler 1, gear:  49Â°C",
2017-10-15 03:17:08+00:00,,T06,External power ref.:2000kW,
2017-10-15 03:19:14+00:00,,T06,"GearoilCooler 2, gear:  57Â°C",
2017-10-15 03:47:08+00:00,,T06,External power ref.:2000kW,
2017-10-15 03:57:19+00:00,,T06,"GearoilCooler 1, gear:  49Â°C",
2017-10-15 04:17:08+00:00,,T06,External power ref.:2000kW,
2017-10-15 04:47:07+00:00,,T06,External power ref.:2000kW,
2017-10-15 04:56:48+00:00,,T06,"GearoilCooler 2, gear:  57Â°C",
2017-10-15 05:17:07+00:00,,T06,External power ref.:2000kW,
2017-10-15 05:17:50+00:00,,T06,"GearoilCooler 1, gear:  49Â°C",
2017-10-15 05:47:07+00:00,,T06,External power ref.:2000kW,
2017-10-15 06:17:07+00:00,,T06,External power ref.:2000kW,
2017-10-15 06:26:49+00:00,,T06,"GearoilCooler 2, gear:  57Â°C",
2017-10-15 06:47:06+00:00,,T06,External power ref.:2000kW,
2017-10-15 06:51:09+00:00,,T06,"GearoilCooler 1, gear:  49Â°C",
2017-10-15 07:17:06+00:00,,T06,External power ref.:2000kW,
2017-10-15 07:47:06+00:00,,T06,External power ref.:2000kW,
2017-10-15 07:56:31+00:00,,T06,"GearoilCooler 2, gear:  57Â°C",
2017-10-15 08:17:06+00:00,,T06,External power ref.:2000kW,
2017-10-15 08:32:08+00:00,,T06,"GearoilCooler 1, gear:  49Â°C",
2017-10-15 08:47:05+00:00,,T06,External power ref.:2000kW,
2017-10-15 09:03:47+00:00,,T06,"GearoilCooler 2, gear:  57Â°C",
2017-10-15 09:17:05+00:00,,T06,External power ref.:2000kW,
2017-10-15 09:25:29+00:00,,T06,"GearoilCooler 1, gear:  49Â°C",
2017-10-15 09:47:05+00:00,,T06,External power ref.:2000kW,
2017-10-15 10:17:05+00:00,,T06,External power ref.:2000kW,
2017-10-15 10:47:05+00:00,,T06,External power ref.:2000kW,
2017-10-15 11:04:33+00:00,,T06,"GearoilCooler 2, gear:  57Â°C",
2017-10-15 11:17:04+00:00,,T06,External power ref.:2000kW,
2017-10-15 11:24:29+00:00,,T06,"Hub fan 2, Temp: 35Â°C",
2017-10-15 11:29:24+00:00,,T06,"HV Trafo. vent. 1, temp:  2Â°C",
2017-10-15 11:47:04+00:00,,T06,External power ref.:2000kW,
2017-10-15 12:17:03+00:00,,T06,External power ref.:2000kW,
2017-10-15 12:47:03+00:00,,T06,External power ref.:2000kW,
2017-10-15 13:17:03+00:00,,T06,External power ref.:2000kW,
2017-10-15 13:47:03+00:00,,T06,External power ref.:2000kW,
2017-10-15 14:17:02+00:00,,T06,External power ref.:2000kW,
2017-10-15 14:47:02+00:00,,T06,External power ref.:2000kW,
2017-10-15 15:17:02+00:00,,T06,External power ref.:2000kW,
2017-10-15 15:47:02+00:00,,T06,External power ref.:2000kW,
2017-10-15 16:17:01+00:00,,T06,External power ref.:2000kW,
2017-10-15 16:47:01+00:00,,T06,External power ref.:2000kW,
2017-10-15 17:17:02+00:00,,T06,External power ref.:2000kW,
2017-10-15 17:47:01+00:00,,T06,External power ref.:2000kW,
2017-10-15 18:17:01+00:00,,T06,External power ref.:2000kW,
2017-10-15 18:47:01+00:00,,T06,External power ref.:2000kW,
2017-10-15 19:17:01+00:00,,T06,External power ref.:2000kW,
2017-10-15 19:47:00+00:00,,T06,External power ref.:2000kW,
2017-10-15 20:17:00+00:00,,T06,External power ref.:2000kW,
2017-10-15 20:47:00+00:00,,T06,External power ref.:2000kW,
2017-10-15 20:57:34+00:00,,T06,"HV Trafo. vent. 0, temp:  2Â°C",
2017-10-15 20:58:28+00:00,,T06,"GearoilCooler 1, gear:  49Â°C",
2017-10-15 21:17:00+00:00,,T06,External power ref.:2000kW,
2017-10-15 21:17:58+00:00,,T06,"Hub fan 1, Temp: 29Â°C",
2017-10-15 21:23:18+00:00,,T06,"GearoilCooler 2, gear:  57Â°C",
2017-10-15 21:45:27+00:00,,T06,"HV Trafo. vent. 1, temp:  2Â°C",
2017-10-15 21:47:00+00:00,,T06,External power ref.:2000kW,
2017-10-15 22:16:59+00:00,,T06,External power ref.:2000kW,
2017-10-15 22:46:59+00:00,,T06,External power ref.:2000kW,
2017-10-15 23:16:59+00:00,,T06,External power ref.:2000kW,
2017-10-15 23:46:59+00:00,,T06,External power ref.:2000kW,
2017-10-16 00:16:58+00:00,,T06,External power ref.:2000kW,
2017-10-16 00:26:26+00:00,,T06,"GearoilCooler 1, gear:  49Â°C",
2017-10-16 00:46:58+00:00,,T06,External power ref.:2000kW,
2017-10-16 00:50:11+00:00,,T06,"GearoilCooler 2, gear:  57Â°C",
2017-10-16 01:16:57+00:00,,T06,External power ref.:2000kW,
2017-10-16 01:23:39+00:00,,T06,"HV Trafo. vent. 0, temp:  2Â°C",
2017-10-16 01:28:22+00:00,,T06,"GearoilCooler 1, gear:  49Â°C",
2017-10-16 01:46:57+00:00,,T06,External power ref.:2000kW,
2017-10-16 02:07:40+00:00,,T06,"GearoilCooler 2, gear:  57Â°C",
2017-10-16 02:16:58+00:00,,T06,External power ref.:2000kW,
2017-10-16 02:43:19+00:00,,T06,"HV Trafo. vent. 1, temp:  2Â°C",
2017-10-16 02:46:57+00:00,,T06,External power ref.:2000kW,
2017-10-16 03:16:57+00:00,,T06,External power ref.:2000kW,
2017-10-16 03:46:57+00:00,,T06,External power ref.:2000kW,
2017-10-16 04:16:56+00:00,,T06,External power ref.:2000kW,
2017-10-16 04:34:17+00:00,,T06,"GearoilCooler 1, gear:  49Â°C",
2017-10-16 04:46:56+00:00,,T06,External power ref.:2000kW,
2017-10-16 05:05:29+00:00,,T06,"GearoilCooler 2, gear:  57Â°C",
2017-10-16 05:16:56+00:00,,T06,External power ref.:2000kW,
2017-10-16 05:46:56+00:00,,T06,External power ref.:2000kW,
2017-10-16 06:16:56+00:00,,T06,External power ref.:2000kW,
2017-10-16 06:46:55+00:00,,T06,External power ref.:2000kW,
2017-10-16 07:16:55+00:00,,T06,External power ref.:2000kW,
2017-10-16 07:46:55+00:00,,T06,External power ref.:2000kW,
2017-10-16 08:16:55+00:00,,T06,External power ref.:2000kW,
2017-10-16 08:46:54+00:00,,T06,External power ref.:2000kW,
2017-10-16 09:16:54+00:00,,T06,External power ref.:2000kW,
2017-10-16 09:46:53+00:00,,T06,External power ref.:2000kW,
2017-10-16 10:16:53+00:00,,T06,External power ref.:2000kW,
2017-10-16 10:46:53+00:00,,T06,External power ref.:2000kW,
2017-10-16 11:16:53+00:00,,T06,External power ref.:2000kW,
2017-10-16 11:46:52+00:00,,T06,External power ref.:2000kW,
2017-10-16 11:50:15+00:00,,T06,"Hub fan 2, Temp: 35Â°C",
2017-10-16 12:16:52+00:00,,T06,External power ref.:2000kW,
2017-10-16 12:46:52+00:00,,T06,External power ref.:2000kW,
2017-10-16 13:16:52+00:00,,T06,External power ref.:2000kW,
2017-10-16 13:46:51+00:00,,T06,External power ref.:2000kW,
2017-10-16 14:16:51+00:00,,T06,External power ref.:2000kW,
2017-10-16 14:46:51+00:00,,T06,External power ref.:2000kW,
2017-10-16 15:16:51+00:00,,T06,External power ref.:2000kW,
2017-10-16 15:46:51+00:00,,T06,External power ref.:2000kW,
2017-10-16 16:16:50+00:00,,T06,External power ref.:2000kW,
2017-10-16 16:46:50+00:00,,T06,External power ref.:2000kW,
2017-10-16 17:16:50+00:00,,T06,External power ref.:2000kW,
2017-10-16 17:46:50+00:00,,T06,External power ref.:2000kW,
2017-10-16 18:16:49+00:00,,T06,External power ref.:2000kW,
2017-10-16 18:46:49+00:00,,T06,External power ref.:2000kW,
2017-10-16 19:06:46+00:00,,T06,"HV Trafo. vent. 0, temp:  2Â°C",
2017-10-16 19:15:13+00:00,,T06,"GearoilCooler 1, gear:  49Â°C",
2017-10-16 19:16:49+00:00,,T06,External power ref.:2000kW,
2017-10-16 19:46:49+00:00,,T06,External power ref.:2000kW,
2017-10-16 20:16:49+00:00,,T06,External power ref.:2000kW,
2017-10-16 20:17:25+00:00,,T06,"GearoilCooler 2, gear:  57Â°C",
2017-10-16 20:39:26+00:00,,T06,"GearoilCooler 1, gear:  49Â°C",
2017-10-16 20:44:07+00:00,,T06,"Hub fan 1, Temp: 29Â°C",
2017-10-16 20:46:49+00:00,,T06,External power ref.:2000kW,
2017-10-16 21:13:01+00:00,,T06,"GearoilCooler 2, gear:  57Â°C",
2017-10-16 21:16:48+00:00,,T06,External power ref.:2000kW,
2017-10-16 21:46:48+00:00,,T06,External power ref.:2000kW,
2017-10-16 22:03:24+00:00,,T06,"GearoilCooler 1, gear:  49Â°C",
2017-10-16 22:16:48+00:00,,T06,External power ref.:2000kW,
2017-10-16 22:46:48+00:00,,T06,External power ref.:2000kW,
2017-10-16 23:16:47+00:00,,T06,External power ref.:2000kW,
2017-10-16 23:40:57+00:00,,T06,"GearoilCooler 2, gear:  57Â°C",
2017-10-16 23:46:47+00:00,,T06,External power ref.:2000kW,
2017-10-17 00:05:28+00:00,,T06,"GearoilCooler 1, gear:  49Â°C",
2017-10-17 00:16:47+00:00,,T06,External power ref.:2000kW,
2017-10-17 00:46:47+00:00,,T06,External power ref.:2000kW,
2017-10-17 01:16:47+00:00,,T06,External power ref.:2000kW,
2017-10-17 01:46:46+00:00,,T06,External power ref.:2000kW,
2017-10-17 02:16:45+00:00,,T06,External power ref.:2000kW,
2017-10-17 02:46:45+00:00,,T06,External power ref.:2000kW,
2017-10-17 03:16:45+00:00,,T06,External power ref.:2000kW,
2017-10-17 03:46:44+00:00,,T06,External power ref.:2000kW,
2017-10-17 04:16:44+00:00,,T06,External power ref.:2000kW,
2017-10-17 04:46:44+00:00,,T06,External power ref.:2000kW,
2017-10-17 05:16:44+00:00,,T06,External power ref.:2000kW,
2017-10-17 05:46:44+00:00,,T06,External power ref.:2000kW,
2017-10-17 06:16:44+00:00,,T06,External power ref.:2000kW,
2017-10-17 06:23:06+00:00,,T06,"GearoilCooler 2, gear:  57Â°C",
2017-10-17 06:46:44+00:00,,T06,External power ref.:2000kW,
2017-10-17 06:57:36+00:00,,T06,"GearoilCooler 1, gear:  49Â°C",
2017-10-17 07:16:43+00:00,,T06,External power ref.:2000kW,
2017-10-17 07:46:43+00:00,,T06,External power ref.:2000kW,
2017-10-17 08:16:43+00:00,,T06,External power ref.:2000kW,
2017-10-17 08:36:57+00:00,,T06,User    0 primary access,
2017-10-17 08:36:57+00:00,,T06,Key switch: Local/Remote,
2017-10-17 08:36:58+00:00,,T06,Key switch: Local control,
2017-10-17 08:37:07+00:00,2017-10-17 13:12:01+00:00,T06,Pause pressed on keyboard,
2017-10-17 08:37:09+00:00,,T06,Extra info. Err:900 P:1191.9kW,
2017-10-17 08:37:09+00:00,,T06,Pause 1191.9kW  1577RPM,
2017-10-17 08:43:36+00:00,,T06,"Nac.vent.0, nac/gear: 31/ 56Â°C",
2017-10-17 08:43:36+00:00,,T06,"Gen. int. vent. 0, temp: 66Â°C",
2017-10-17 08:43:36+00:00,,T06,"New SERVICE state: 1,    0",
2017-10-17 08:43:36+00:00,,T06,"Gen. ext. vent. 0, temp: 66Â°C",
2017-10-17 08:46:42+00:00,,T06,External power ref.:2000kW,
2017-10-17 09:16:42+00:00,,T06,External power ref.:2000kW,
2017-10-17 09:46:42+00:00,,T06,External power ref.:2000kW,
2017-10-17 10:16:41+00:00,,T06,External power ref.:2000kW,
2017-10-17 10:46:41+00:00,,T06,External power ref.:2000kW,
2017-10-17 11:16:41+00:00,,T06,External power ref.:2000kW,
2017-10-17 11:46:40+00:00,,T06,External power ref.:2000kW,
2017-10-17 12:16:40+00:00,,T06,External power ref.:2000kW,
2017-10-17 12:46:40+00:00,,T06,External power ref.:2000kW,
2017-10-17 13:07:10+00:00,,T06,"New SERVICE state: 0,    0",
2017-10-17 13:07:11+00:00,,T06,"Gen. int. vent. 1, temp: 51Â°C",
2017-10-17 13:07:11+00:00,,T06,"Gen. ext. vent. 1, temp: 51Â°C",
2017-10-17 13:08:28+00:00,,T06,"Gen. ext. vent. 0, temp: 50Â°C",
2017-10-17 13:08:28+00:00,,T06,"New SERVICE state: 1,    0",
2017-10-17 13:08:28+00:00,,T06,"Gen. int. vent. 0, temp: 50Â°C",
2017-10-17 13:08:36+00:00,,T06,"New SERVICE state: 0,    0",
2017-10-17 13:08:37+00:00,,T06,"Gen. ext. vent. 1, temp: 50Â°C",
2017-10-17 13:08:37+00:00,,T06,"Gen. int. vent. 1, temp: 50Â°C",
2017-10-17 13:12:01+00:00,,T06,Run,
2017-10-17 13:12:12+00:00,,T06,Key switch: Local/Remote,
2017-10-17 13:12:14+00:00,,T06,Key switch: Remote control,
2017-10-17 13:13:17+00:00,,T06,Generator 1 in,
2017-10-17 13:13:56+00:00,,T06,"Nac.vent.1, nac/gear: 32/ 49Â°C",
2017-10-17 13:13:57+00:00,,T06,"Nac.vent.2, nac/gear: 32/ 49Â°C",
2017-10-17 13:16:40+00:00,,T06,External power ref.:2000kW,
2017-10-17 13:46:39+00:00,,T06,External power ref.:2000kW,
2017-10-17 14:10:53+00:00,,T06,"Gen. ext. vent. 2, temp: 65Â°C",
2017-10-17 14:16:39+00:00,,T06,External power ref.:2000kW,
2017-10-17 14:17:37+00:00,,T06,"Hub fan 2, Temp: 35Â°C",
2017-10-17 14:46:39+00:00,,T06,External power ref.:2000kW,
2017-10-17 15:14:53+00:00,,T06,Yawcontr. from:30011 to:30010,
2017-10-17 15:16:39+00:00,,T06,External power ref.:2000kW,
2017-10-17 15:46:39+00:00,,T06,External power ref.:2000kW,
2017-10-17 16:16:39+00:00,,T06,External power ref.:2000kW,
2017-10-17 16:46:39+00:00,,T06,External power ref.:2000kW,
2017-10-17 17:10:49+00:00,,T06,Ch active D Load C1  0% C2  0%,
2017-10-17 17:10:49+00:00,,T06,Generator 1 in,
2017-10-17 17:11:12+00:00,,T06,External power ref.:2000kW,
2017-10-17 17:22:00+00:00,,T06,Accumulator test done -> OK,
2017-10-17 17:23:31+00:00,,T06,Generator 1 in,
2017-10-17 17:41:11+00:00,,T06,External power ref.:2000kW,
2017-10-17 18:11:11+00:00,,T06,External power ref.:2000kW,
2017-10-17 18:41:11+00:00,,T06,External power ref.:2000kW,
2017-10-17 19:11:11+00:00,,T06,External power ref.:2000kW,
2017-10-17 19:41:10+00:00,,T06,External power ref.:2000kW,
2017-10-17 20:11:10+00:00,,T06,External power ref.:2000kW,
2017-10-17 20:41:10+00:00,,T06,External power ref.:2000kW,
2017-10-17 20:54:08+00:00,,T06,Generator 1 in,
2017-10-17 20:54:26+00:00,,T06,External power ref.:2000kW,
2017-10-17 21:14:09+00:00,,T06,"Hub fan 1, Temp: 29Â°C",
2017-10-17 21:21:54+00:00,,T06,Generator 1 in,
2017-10-17 21:24:26+00:00,,T06,External power ref.:2000kW,
2017-10-17 21:54:25+00:00,,T06,External power ref.:2000kW,
2017-10-17 22:24:25+00:00,,T06,External power ref.:2000kW,
2017-10-17 22:54:25+00:00,,T06,External power ref.:2000kW,
2017-10-17 23:24:24+00:00,,T06,External power ref.:2000kW,
2017-10-17 23:54:24+00:00,,T06,External power ref.:2000kW,
2017-10-18 00:24:25+00:00,,T06,External power ref.:2000kW,
2017-10-18 00:54:24+00:00,,T06,External power ref.:2000kW,
2017-10-18 01:24:24+00:00,,T06,External power ref.:2000kW,
2017-10-18 01:54:24+00:00,,T06,External power ref.:2000kW,
2017-10-18 02:13:39+00:00,,T06,"Dip detec. V:  0%,t:    0e-2s",
2017-10-18 02:24:23+00:00,,T06,External power ref.:2000kW,
2017-10-18 02:54:23+00:00,,T06,External power ref.:2000kW,
2017-10-18 03:24:23+00:00,,T06,External power ref.:2000kW,
2017-10-18 03:33:57+00:00,,T06,"Gen. int. vent. 2, temp: 70Â°C",
2017-10-18 03:54:23+00:00,,T06,External power ref.:2000kW,
2017-10-18 03:55:15+00:00,2017-10-18 03:56:28+00:00,T06,Extreme yawerror 15.8m/s 45.5Â°,
2017-10-18 03:55:17+00:00,,T06,Extra info. Err:356 P: 980.2kW,
2017-10-18 03:55:17+00:00,,T06,Pause  980.2kW  1597RPM,
2017-10-18 03:56:28+00:00,,T06,Run,
2017-10-18 03:57:19+00:00,,T06,Generator 1 in,
2017-10-18 04:24:23+00:00,,T06,External power ref.:2000kW,
2017-10-18 04:39:55+00:00,,T06,Generator 1 in,
2017-10-18 04:50:37+00:00,,T06,Nacelle position reset:   0.0Â°,
2017-10-18 04:54:23+00:00,,T06,External power ref.:2000kW,
2017-10-18 05:24:22+00:00,,T06,External power ref.:2000kW,
2017-10-18 05:54:22+00:00,,T06,External power ref.:2000kW,
2017-10-18 06:24:22+00:00,,T06,External power ref.:2000kW,
2017-10-18 06:54:21+00:00,,T06,External power ref.:2000kW,
2017-10-18 07:24:21+00:00,,T06,External power ref.:2000kW,
2017-10-18 07:54:21+00:00,,T06,External power ref.:2000kW,
2017-10-18 08:14:37+00:00,2017-10-18 08:15:44+00:00,T06,Extreme yawerror 15.5m/s 45.5Â°,
2017-10-18 08:14:39+00:00,,T06,Extra info. Err:356 P:1030.5kW,
2017-10-18 08:14:39+00:00,,T06,Pause 1030.5kW  1668RPM,
2017-10-18 08:15:44+00:00,,T06,Run,
2017-10-18 08:16:33+00:00,,T06,Generator 1 in,
2017-10-18 08:24:21+00:00,,T06,External power ref.:2000kW,
2017-10-18 08:46:49+00:00,,T06,Generator 1 in,
2017-10-18 08:47:12+00:00,,T06,External power ref.:2000kW,
2017-10-18 09:07:51+00:00,,T06,"Gen. int. vent. 1, temp: 54Â°C",
2017-10-18 09:24:26+00:00,,T06,"Gen. ext. vent. 1, temp: 49Â°C",
2017-10-18 10:38:13+00:00,,T06,Generator 1 in,
2017-10-18 10:38:32+00:00,,T06,External power ref.:2000kW,
2017-10-18 11:08:32+00:00,,T06,External power ref.:2000kW,
2017-10-18 11:38:32+00:00,,T06,External power ref.:2000kW,
2017-10-18 12:08:31+00:00,,T06,External power ref.:2000kW,
2017-10-18 12:38:31+00:00,,T06,External power ref.:2000kW,
2017-10-18 12:52:00+00:00,,T06,User    0 primary access,
2017-10-18 12:52:00+00:00,,T06,Key switch: Local control,
2017-10-18 12:52:00+00:00,,T06,Key switch: Local/Remote,
2017-10-18 12:52:03+00:00,2017-10-18 14:32:52+00:00,T06,Pause pressed on keyboard,
2017-10-18 12:52:04+00:00,,T06,Extra info. Err:900 P: 688.3kW,
2017-10-18 12:52:04+00:00,,T06,Pause  688.3kW  1603RPM,
2017-10-18 12:52:06+00:00,,T06,"Gen. int. vent. 0, temp: 63Â°C",
2017-10-18 12:52:06+00:00,,T06,"New SERVICE state: 1,    0",
2017-10-18 12:52:06+00:00,,T06,"Nac.vent.0, nac/gear: 31/ 52Â°C",
2017-10-18 12:52:06+00:00,,T06,"Gen. ext. vent. 0, temp: 63Â°C",
2017-10-18 13:08:31+00:00,,T06,External power ref.:2000kW,
2017-10-18 13:38:31+00:00,,T06,External power ref.:2000kW,
2017-10-18 14:08:30+00:00,,T06,External power ref.:2000kW,
2017-10-18 14:32:35+00:00,,T06,"Nac.vent.1, nac/gear: 35/ 49Â°C",
2017-10-18 14:32:35+00:00,,T06,"Gen. ext. vent. 1, temp: 56Â°C",
2017-10-18 14:32:35+00:00,,T06,"Gen. int. vent. 1, temp: 56Â°C",
2017-10-18 14:32:35+00:00,,T06,"New SERVICE state: 0,    0",
2017-10-18 14:32:36+00:00,,T06,"Nac.vent.2, nac/gear: 35/ 49Â°C",
2017-10-18 14:32:37+00:00,,T06,"Nac.vent.3, nac/gear: 35/ 49Â°C",
2017-10-18 14:32:37+00:00,,T06,Key switch: Local/Remote,
2017-10-18 14:32:38+00:00,,T06,Key switch: Local control,
2017-10-18 14:32:41+00:00,,T06,Key switch: Local/Remote,
2017-10-18 14:32:52+00:00,,T06,Run,
2017-10-18 14:33:40+00:00,,T06,Generator 1 in,
2017-10-18 14:33:58+00:00,,T06,Key switch: Remote control,
2017-10-18 14:38:30+00:00,,T06,External power ref.:2000kW,
2017-10-18 15:08:30+00:00,,T06,External power ref.:2000kW,
2017-10-18 15:16:04+00:00,,T06,"Gen. ext. vent. 2, temp: 65Â°C",
2017-10-18 15:29:05+00:00,,T06,"Nac.vent.2, nac/gear: 29/ 52Â°C",
2017-10-18 15:38:30+00:00,,T06,External power ref.:2000kW,
2017-10-18 16:06:07+00:00,,T06,Nacelle position reset:   0.0Â°,
2017-10-18 16:08:29+00:00,,T06,External power ref.:2000kW,
2017-10-18 16:38:29+00:00,,T06,External power ref.:2000kW,
2017-10-18 17:08:29+00:00,,T06,External power ref.:2000kW,
2017-10-18 17:38:29+00:00,,T06,External power ref.:2000kW,
2017-10-18 18:08:28+00:00,,T06,External power ref.:2000kW,
2017-10-18 18:38:28+00:00,,T06,External power ref.:2000kW,
2017-10-18 19:08:28+00:00,,T06,External power ref.:2000kW,
2017-10-18 19:38:28+00:00,,T06,External power ref.:2000kW,
2017-10-18 20:08:28+00:00,,T06,External power ref.:2000kW,
2017-10-18 20:38:27+00:00,,T06,External power ref.:2000kW,
2017-10-18 21:08:27+00:00,,T06,External power ref.:2000kW,
2017-10-18 21:38:27+00:00,,T06,External power ref.:2000kW,
2017-10-18 22:08:27+00:00,,T06,External power ref.:2000kW,
2017-10-18 22:38:27+00:00,,T06,External power ref.:2000kW,
2017-10-18 22:44:38+00:00,,T06,Generator 1 in,
2017-10-18 22:44:54+00:00,,T06,External power ref.:2000kW,
2017-10-18 23:05:40+00:00,,T06,Generator 1 in,
2017-10-18 23:05:59+00:00,,T06,External power ref.:2000kW,
2017-10-18 23:35:58+00:00,,T06,External power ref.:2000kW,
2017-10-19 00:05:58+00:00,,T06,External power ref.:2000kW,
2017-10-19 00:35:57+00:00,,T06,External power ref.:2000kW,
2017-10-19 01:05:57+00:00,,T06,External power ref.:2000kW,
2017-10-19 01:35:57+00:00,,T06,External power ref.:2000kW,
2017-10-19 02:05:57+00:00,,T06,External power ref.:2000kW,
2017-10-19 02:35:56+00:00,,T06,External power ref.:2000kW,
2017-10-19 03:05:56+00:00,,T06,External power ref.:2000kW,
2017-10-19 03:35:56+00:00,,T06,External power ref.:2000kW,
2017-10-19 04:05:55+00:00,,T06,External power ref.:2000kW,
2017-10-19 04:32:50+00:00,,T06,"Gen. int. vent. 2, temp: 70Â°C",
2017-10-19 04:35:56+00:00,,T06,External power ref.:2000kW,
2017-10-19 04:53:08+00:00,,T06,"GearoilCooler 2, gear:  57Â°C",
2017-10-19 05:05:56+00:00,,T06,External power ref.:2000kW,
2017-10-19 05:14:01+00:00,,T06,"HV Trafo. vent. 1, temp:  2Â°C",
2017-10-19 05:35:55+00:00,,T06,External power ref.:2000kW,
2017-10-19 06:05:55+00:00,,T06,External power ref.:2000kW,
2017-10-19 06:26:54+00:00,,T06,"HV Trafo. vent. 0, temp:  2Â°C",
2017-10-19 06:33:13+00:00,,T06,"GearoilCooler 1, gear:  49Â°C",
2017-10-19 06:35:55+00:00,,T06,External power ref.:2000kW,
2017-10-19 07:05:55+00:00,,T06,External power ref.:2000kW,
2017-10-19 07:35:54+00:00,,T06,External power ref.:2000kW,
2017-10-19 08:05:54+00:00,,T06,External power ref.:2000kW,
2017-10-19 08:35:54+00:00,,T06,External power ref.:2000kW,
2017-10-19 09:05:53+00:00,,T06,External power ref.:2000kW,
2017-10-19 09:37:58+00:00,,T06,"Gen. int. vent. 1, temp: 54Â°C",
2017-10-19 09:53:09+00:00,,T06,"Gen. ext. vent. 1, temp: 49Â°C",
2017-10-19 10:39:18+00:00,,T06,Generator 1 in,
2017-10-19 10:39:34+00:00,,T06,External power ref.:2000kW,
2017-10-19 11:04:52+00:00,,T06,Generator 1 in,
