Time_Detected,Time_Reset,Turbine_Identifier,Remark,Unit_Title_Destination
2017-09-11 07:56:00+00:00,,T07,External power ref.:2000kW,
2017-09-11 08:25:59+00:00,,T07,External power ref.:2000kW,
2017-09-11 08:35:06+00:00,,T07,Generator 1 in,
2017-09-11 08:39:22+00:00,,T07,"Gen. ext. vent. 1, temp: 50Â°C",
2017-09-11 08:39:22+00:00,,T07,"Gen. int. vent. 1, temp: 50Â°C",
2017-09-11 08:48:35+00:00,,T07,Generator 1 in,
2017-09-11 08:55:59+00:00,,T07,External power ref.:2000kW,
2017-09-11 09:25:53+00:00,,T07,"Nac.vent.0, nac/gear: 27/ 43Â°C",
2017-09-11 09:25:59+00:00,,T07,External power ref.:2000kW,
2017-09-11 10:04:54+00:00,,T07,Generator 1 in,
2017-09-11 10:05:09+00:00,,T07,External power ref.:2000kW,
2017-09-11 10:30:29+00:00,,T07,Generator 1 in,
2017-09-11 10:30:47+00:00,,T07,External power ref.:2000kW,
2017-09-11 10:40:04+00:00,,T07,"Hub fan 2, Temp: 35Â°C",
2017-09-11 10:42:24+00:00,,T07,Generator 1 in,
2017-09-11 10:48:07+00:00,,T07,Generator 1 in,
2017-09-11 10:51:00+00:00,,T07,"Nac.vent.1, nac/gear: 31/ 47Â°C",
2017-09-11 10:51:01+00:00,,T07,"Nac.vent.2, nac/gear: 31/ 47Â°C",
2017-09-11 10:58:11+00:00,,T07,"Nac.vent.1, nac/gear: 31/ 46Â°C",
2017-09-11 10:58:12+00:00,,T07,"Nac.vent.0, nac/gear: 31/ 46Â°C",
2017-09-11 11:00:47+00:00,,T07,External power ref.:2000kW,
2017-09-11 12:51:38+00:00,,T07,Generator 1 in,
2017-09-11 12:51:49+00:00,,T07,External power ref.:2000kW,
2017-09-11 12:58:57+00:00,,T07,Generator 1 in,
2017-09-11 13:15:04+00:00,,T07,Generator 1 in,
2017-09-11 13:15:17+00:00,,T07,External power ref.:2000kW,
2017-09-11 13:19:35+00:00,,T07,"Nac.vent.1, nac/gear: 34/ 46Â°C",
2017-09-11 13:19:36+00:00,,T07,"Nac.vent.2, nac/gear: 34/ 46Â°C",
2017-09-11 13:20:40+00:00,,T07,"Nac.vent.1, nac/gear: 34/ 46Â°C",
2017-09-11 13:20:41+00:00,,T07,"Nac.vent.0, nac/gear: 34/ 46Â°C",
2017-09-11 13:38:59+00:00,,T07,Running up timeout,
2017-09-11 13:44:24+00:00,,T07,Accumulator test done -> OK,
2017-09-11 14:05:46+00:00,,T07,Yaw Speed Exc:  0Â° Rate:10sec,
2017-09-11 14:08:05+00:00,,T07,Yawcontr. from:30011 to:30010,
2017-09-11 14:09:46+00:00,,T07,Generator 1 in,
2017-09-11 14:09:59+00:00,,T07,External power ref.:2000kW,
2017-09-11 14:23:17+00:00,,T07,"Nac.vent.1, nac/gear: 36/ 47Â°C",
2017-09-11 14:23:18+00:00,,T07,"Nac.vent.2, nac/gear: 36/ 47Â°C",
2017-09-11 14:23:19+00:00,,T07,"Nac.vent.3, nac/gear: 36/ 47Â°C",
2017-09-11 14:39:58+00:00,,T07,External power ref.:2000kW,
2017-09-11 14:52:09+00:00,2017-09-11 15:04:03+00:00,T07,Thermoerr. Nac. fan F317/308Â°C,
2017-09-11 14:52:10+00:00,,T07,Stop  237.0kW  1249RPM,
2017-09-11 14:52:10+00:00,,T07,Extra info. Err:169 P: 237.0kW,
2017-09-11 14:58:19+00:00,,T07,"Nac.vent.2, nac/gear: 35/ 48Â°C",
2017-09-11 14:58:20+00:00,,T07,"Nac.vent.1, nac/gear: 35/ 48Â°C",
2017-09-11 15:03:23+00:00,2017-09-11 15:04:03+00:00,T07,Thermoerr. Nac. fan F313/308Â°C,
2017-09-11 15:04:03+00:00,,T07,Run,
2017-09-11 15:05:24+00:00,,T07,Generator 1 in,
2017-09-11 15:07:59+00:00,,T07,"Nac.vent.2, nac/gear: 35/ 47Â°C",
2017-09-11 15:08:00+00:00,,T07,"Nac.vent.3, nac/gear: 35/ 47Â°C",
2017-09-11 15:09:58+00:00,,T07,External power ref.:2000kW,
2017-09-11 15:10:15+00:00,2017-09-11 15:24:03+00:00,T07,Thermoerr. Nac. fan F317/308Â°C,
2017-09-11 15:10:16+00:00,,T07,Stop  202.9kW  1250RPM,
2017-09-11 15:10:16+00:00,,T07,Extra info. Err:169 P: 202.9kW,
2017-09-11 15:14:25+00:00,,T07,"Nac.vent.2, nac/gear: 35/ 47Â°C",
2017-09-11 15:14:26+00:00,,T07,"Nac.vent.1, nac/gear: 35/ 47Â°C",
2017-09-11 15:21:29+00:00,2017-09-11 15:24:03+00:00,T07,Thermoerr. Nac. fan F313/309Â°C,
2017-09-11 15:24:03+00:00,,T07,Run,
2017-09-11 15:25:13+00:00,,T07,Generator 1 in,
2017-09-11 15:28:20+00:00,,T07,"Nac.vent.2, nac/gear: 35/ 47Â°C",
2017-09-11 15:28:21+00:00,,T07,"Nac.vent.3, nac/gear: 35/ 47Â°C",
2017-09-11 15:30:13+00:00,2017-09-11 15:41:54+00:00,T07,Thermoerr. Nac. fan F317/309Â°C,
2017-09-11 15:30:14+00:00,,T07,Stop  202.4kW  1228RPM,
2017-09-11 15:30:14+00:00,,T07,Extra info. Err:169 P: 202.4kW,
2017-09-11 15:31:20+00:00,,T07,"Nac.vent.2, nac/gear: 35/ 47Â°C",
2017-09-11 15:31:21+00:00,,T07,"Nac.vent.1, nac/gear: 35/ 47Â°C",
2017-09-11 15:39:58+00:00,,T07,External power ref.:2000kW,
2017-09-11 15:41:27+00:00,2017-09-11 15:41:54+00:00,T07,Thermoerr. Nac. fan F313/309Â°C,
2017-09-11 15:41:54+00:00,,T07,Run,
2017-09-11 15:42:58+00:00,,T07,Generator 1 in,
2017-09-11 15:44:04+00:00,,T07,"Nac.vent.2, nac/gear: 35/ 47Â°C",
2017-09-11 15:44:05+00:00,,T07,"Nac.vent.3, nac/gear: 35/ 47Â°C",
2017-09-11 15:57:01+00:00,2017-09-11 16:09:01+00:00,T07,Thermoerr. Nac. fan F317/309Â°C,
2017-09-11 15:57:02+00:00,,T07,Stop  347.0kW  1490RPM,
2017-09-11 15:57:02+00:00,,T07,Extra info. Err:169 P: 347.0kW,
2017-09-11 15:59:57+00:00,,T07,"Nac.vent.2, nac/gear: 35/ 48Â°C",
2017-09-11 15:59:58+00:00,,T07,"Nac.vent.1, nac/gear: 35/ 48Â°C",
2017-09-11 16:08:23+00:00,2017-09-11 16:09:01+00:00,T07,Thermoerr. Nac. fan F313/309Â°C,
2017-09-11 16:09:01+00:00,,T07,Run,
2017-09-11 16:09:58+00:00,,T07,External power ref.:2000kW,
2017-09-11 16:10:00+00:00,,T07,Generator 1 in,
2017-09-11 16:11:05+00:00,,T07,"Nac.vent.2, nac/gear: 35/ 47Â°C",
2017-09-11 16:11:06+00:00,,T07,"Nac.vent.3, nac/gear: 35/ 47Â°C",
2017-09-11 16:14:03+00:00,2017-09-11 16:25:24+00:00,T07,Thermoerr. Nac. fan F317/309Â°C,
2017-09-11 16:14:04+00:00,,T07,Stop  105.3kW  1244RPM,
2017-09-11 16:14:04+00:00,,T07,Extra info. Err:169 P: 105.3kW,
2017-09-11 16:15:21+00:00,,T07,"Nac.vent.2, nac/gear: 35/ 48Â°C",
2017-09-11 16:15:22+00:00,,T07,"Nac.vent.1, nac/gear: 35/ 48Â°C",
2017-09-11 16:25:17+00:00,2017-09-11 16:25:24+00:00,T07,Thermoerr. Nac. fan F313/309Â°C,
2017-09-11 16:25:24+00:00,,T07,Run,
2017-09-11 16:26:28+00:00,,T07,Generator 1 in,
2017-09-11 16:31:14+00:00,,T07,Key switch: Local control,
2017-09-11 16:31:14+00:00,,T07,User    0 primary access,
2017-09-11 16:31:15+00:00,,T07,Key switch: Local/Remote,
2017-09-11 16:31:29+00:00,,T07,Key switch: Local control,
2017-09-11 16:31:33+00:00,2017-09-11 18:28:56+00:00,T07,Pause pressed on keyboard,
2017-09-11 16:31:34+00:00,,T07,Pause   13.6kW  1250RPM,
2017-09-11 16:31:34+00:00,,T07,Extra info. Err:900 P:  13.6kW,
2017-09-11 16:31:45+00:00,,T07,"New SERVICE state: 1,    0",
2017-09-11 16:31:46+00:00,,T07,"Nac.vent.0, nac/gear: 36/ 47Â°C",
2017-09-11 16:31:46+00:00,,T07,"Gen. ext. vent. 0, temp: 52Â°C",
2017-09-11 16:31:46+00:00,,T07,"Gen. int. vent. 0, temp: 52Â°C",
2017-09-11 16:39:58+00:00,,T07,External power ref.:2000kW,
2017-09-11 16:43:19+00:00,,T07,"Nac.vent.1, nac/gear: 37/ 47Â°C",
2017-09-11 16:43:28+00:00,,T07,"Nac.vent.2, nac/gear: 37/ 47Â°C",
2017-09-11 16:43:37+00:00,,T07,"Nac.vent.3, nac/gear: 37/ 47Â°C",
2017-09-11 16:43:54+00:00,,T07,"Nac.vent.0, nac/gear: 37/ 47Â°C",
2017-09-11 16:52:35+00:00,,T07,"Nac.vent.1, nac/gear: 39/ 47Â°C",
2017-09-11 16:52:41+00:00,,T07,"Nac.vent.2, nac/gear: 39/ 47Â°C",
2017-09-11 16:52:47+00:00,,T07,"Nac.vent.3, nac/gear: 39/ 47Â°C",
2017-09-11 16:54:46+00:00,,T07,"Nac.vent.0, nac/gear: 37/ 47Â°C",
2017-09-11 16:55:20+00:00,,T07,"Nac.vent.1, nac/gear: 37/ 47Â°C",
2017-09-11 16:55:25+00:00,,T07,"Nac.vent.0, nac/gear: 37/ 47Â°C",
2017-09-11 16:55:27+00:00,,T07,"Nac.vent.1, nac/gear: 37/ 47Â°C",
2017-09-11 16:55:32+00:00,,T07,"Nac.vent.2, nac/gear: 37/ 47Â°C",
2017-09-11 16:55:34+00:00,,T07,"Nac.vent.3, nac/gear: 37/ 47Â°C",
2017-09-11 16:56:11+00:00,,T07,"Nac.vent.0, nac/gear: 37/ 47Â°C",
2017-09-11 16:56:27+00:00,,T07,Thermoerr. Nac. fan F307/ 37Â°C,
2017-09-11 16:56:28+00:00,,T07,Stop   -4.9kW     6RPM,
2017-09-11 16:58:54+00:00,,T07,Circuit breaker open,
2017-09-11 17:03:22+00:00,,T07,Circuit breaker open,
2017-09-11 17:03:22+00:00,,T07,Pause   -4.9kW     6RPM,
2017-09-11 17:03:28+00:00,,T07,Pause pressed on keyboard,
2017-09-11 17:07:15+00:00,,T07,"Nac.vent.1, nac/gear: 39/ 47Â°C",
2017-09-11 17:07:17+00:00,,T07,"Nac.vent.2, nac/gear: 39/ 47Â°C",
2017-09-11 17:07:19+00:00,,T07,"Nac.vent.3, nac/gear: 39/ 47Â°C",
2017-09-11 17:09:09+00:00,,T07,"Nac.vent.0, nac/gear: 37/ 47Â°C",
2017-09-11 17:09:57+00:00,,T07,External power ref.:2000kW,
2017-09-11 17:10:48+00:00,,T07,Thermoerr. Nac. fan F313/311Â°C,
2017-09-11 17:10:48+00:00,,T07,Stop   -3.4kW    12RPM,
2017-09-11 17:15:20+00:00,,T07,Thermoerr. Nac. fan F317/312Â°C,
2017-09-11 17:15:20+00:00,,T07,Pause pressed on keyboard,
2017-09-11 17:15:20+00:00,,T07,Pause   -3.4kW    12RPM,
2017-09-11 17:15:29+00:00,,T07,"Nac.vent.1, nac/gear: 39/ 47Â°C",
2017-09-11 17:15:32+00:00,,T07,"Nac.vent.2, nac/gear: 39/ 47Â°C",
2017-09-11 17:15:34+00:00,,T07,"Nac.vent.3, nac/gear: 39/ 47Â°C",
2017-09-11 17:22:01+00:00,,T07,High gear temp:204Â°C/air: 30Â°C,
2017-09-11 17:23:00+00:00,,T07,Pause pressed on keyboard,
2017-09-11 17:23:41+00:00,,T07,"GearoilCooler 2, gear:  47Â°C",
2017-09-11 17:29:04+00:00,,T07,Thermoerr. Nac. fan F317/309Â°C,
2017-09-11 17:29:05+00:00,,T07,Stop   -4.9kW     0RPM,
2017-09-11 17:30:35+00:00,,T07,"Nac.vent.0, nac/gear: 35/ 42Â°C",
2017-09-11 17:30:39+00:00,,T07,"GearoilCooler 1, gear:  42Â°C",
2017-09-11 17:30:45+00:00,,T07,Pause pressed on keyboard,
2017-09-11 17:30:45+00:00,,T07,Pause   -4.9kW     0RPM,
2017-09-11 17:32:03+00:00,,T07,"Nac.vent.3, nac/gear: 36/ 40Â°C",
2017-09-11 17:32:06+00:00,,T07,"GearoilCooler 2, gear:  40Â°C",
2017-09-11 17:34:00+00:00,,T07,"GearoilCooler 1, gear:  40Â°C",
2017-09-11 17:34:02+00:00,,T07,"Nac.vent.0, nac/gear: 36/ 40Â°C",
2017-09-11 17:34:28+00:00,,T07,"Nac.vent.1, nac/gear: 36/ 39Â°C",
2017-09-11 17:34:50+00:00,,T07,"Nac.vent.3, nac/gear: 36/ 39Â°C",
2017-09-11 17:36:00+00:00,,T07,"Nac.vent.0, nac/gear: 35/ 39Â°C",
2017-09-11 17:37:34+00:00,,T07,Circuit breaker open,
2017-09-11 17:39:02+00:00,,T07,"Hydr max time: 60sec,   0bar",
2017-09-11 17:39:03+00:00,,T07,Stop   -4.9kW     0RPM,
2017-09-11 17:39:57+00:00,,T07,External power ref.:2000kW,
2017-09-11 17:47:54+00:00,,T07,"Feedback = 1, Brake",
2017-09-11 17:47:59+00:00,,T07,Pause   -4.9kW     0RPM,
2017-09-11 17:47:59+00:00,,T07,Pause pressed on keyboard,
2017-09-11 17:50:18+00:00,,T07,"Nac.vent.3, nac/gear: 37/ 41Â°C",
2017-09-11 17:50:22+00:00,,T07,"GearoilCooler 2, gear:  41Â°C",
2017-09-11 17:57:21+00:00,,T07,Thermoerr. Nac. fan F317/308Â°C,
2017-09-11 17:57:22+00:00,,T07,Stop   -3.4kW    24RPM,
2017-09-11 18:00:36+00:00,,T07,"Nac.vent.0, nac/gear: 35/ 38Â°C",
2017-09-11 18:00:39+00:00,,T07,"GearoilCooler 1, gear:  38Â°C",
2017-09-11 18:00:40+00:00,,T07,Circuit breaker open,
2017-09-11 18:04:05+00:00,,T07,Power cutout,
2017-09-11 18:19:09+00:00,,T07,Key switch: Local control,
2017-09-11 18:19:22+00:00,,T07,Main WS switch from WS0 to WS1,
2017-09-11 18:19:41+00:00,,T07,Power cutin,
2017-09-11 18:19:41+00:00,,T07,"Nac Heaters  0, Temp: 36Â°C",
2017-09-11 18:19:42+00:00,,T07,Circuit breaker open,
2017-09-11 18:19:42+00:00,,T07,Pause    0.0kW     0RPM,
2017-09-11 18:19:42+00:00,,T07,"Hub fan 1, Temp: 40Â°C",
2017-09-11 18:20:05+00:00,,T07,Pause pressed on keyboard,
2017-09-11 18:20:05+00:00,,T07,"Hub fan 2, Temp: 40Â°C",
2017-09-11 18:20:38+00:00,,T07,"Nac.vent.1, nac/gear: 36/ 39Â°C",
2017-09-11 18:20:40+00:00,,T07,"Nac.vent.2, nac/gear: 36/ 39Â°C",
2017-09-11 18:20:43+00:00,,T07,"Nac.vent.3, nac/gear: 36/ 39Â°C",
2017-09-11 18:20:46+00:00,,T07,"GearoilCooler 2, gear:  39Â°C",
2017-09-11 18:21:27+00:00,,T07,"Nac.vent.0, nac/gear: 36/ 39Â°C",
2017-09-11 18:21:28+00:00,,T07,"GearoilCooler 1, gear:  39Â°C",
2017-09-11 18:23:10+00:00,,T07,"New SERVICE state: 0,    0",
2017-09-11 18:23:11+00:00,,T07,"Nac.vent.1, nac/gear: 36/ 40Â°C",
2017-09-11 18:23:12+00:00,,T07,"Nac.vent.2, nac/gear: 36/ 40Â°C",
2017-09-11 18:23:13+00:00,,T07,"Nac.vent.3, nac/gear: 36/ 40Â°C",
2017-09-11 18:28:37+00:00,,T07,"New SERVICE state: 1,    0",
2017-09-11 18:28:38+00:00,,T07,"Nac.vent.0, nac/gear: 35/ 40Â°C",
2017-09-11 18:28:41+00:00,,T07,"New SERVICE state: 0,    0",
2017-09-11 18:28:42+00:00,,T07,"Nac.vent.1, nac/gear: 35/ 40Â°C",
2017-09-11 18:28:43+00:00,,T07,"Nac.vent.2, nac/gear: 35/ 40Â°C",
2017-09-11 18:28:44+00:00,,T07,"Nac.vent.3, nac/gear: 35/ 40Â°C",
2017-09-11 18:28:56+00:00,,T07,Run,
2017-09-11 18:29:57+00:00,,T07,Ch active D Load C1  0% C2  0%,
2017-09-11 18:29:59+00:00,,T07,IGBT pump ON    Top: 41 Wa: 39,
2017-09-11 18:29:59+00:00,,T07,Generator 1 in,
2017-09-11 18:30:02+00:00,,T07,Key switch: Local/Remote,
2017-09-11 18:30:04+00:00,,T07,Key switch: Remote control,
2017-09-11 18:30:08+00:00,,T07,"Gen. int. vent. 1, temp: 50Â°C",
2017-09-11 18:30:08+00:00,,T07,"Gen. ext. vent. 1, temp: 50Â°C",
2017-09-11 18:30:26+00:00,,T07,External power ref.:2000kW,
2017-09-11 19:00:23+00:00,,T07,External power ref.:2000kW,
2017-09-11 19:05:32+00:00,,T07,Generator 1 in,
2017-09-11 19:30:23+00:00,,T07,External power ref.:2000kW,
2017-09-11 19:43:18+00:00,,T07,"Gen. ext. vent. 2, temp: 65Â°C",
2017-09-11 20:00:22+00:00,,T07,External power ref.:2000kW,
2017-09-11 20:31:32+00:00,,T07,Generator 1 in,
2017-09-11 20:31:47+00:00,,T07,External power ref.:2000kW,
2017-09-11 21:08:46+00:00,,T07,"Gen. ext. vent. 1, temp: 49Â°C",
2017-09-11 21:08:56+00:00,,T07,"Nac.vent.2, nac/gear: 32/ 44Â°C",
2017-09-11 21:08:57+00:00,,T07,"Nac.vent.1, nac/gear: 32/ 44Â°C",
2017-09-11 21:08:58+00:00,,T07,"Nac.vent.0, nac/gear: 32/ 44Â°C",
2017-09-12 01:15:51+00:00,,T07,"Gen. ext. vent. 0, temp: 34Â°C",
2017-09-12 01:15:51+00:00,,T07,"Gen. int. vent. 0, temp: 34Â°C",
2017-09-12 01:52:54+00:00,,T07,"Nac.vent.1, nac/gear: 34/ 42Â°C",
2017-09-12 01:52:55+00:00,,T07,"Nac.vent.2, nac/gear: 34/ 42Â°C",
2017-09-12 03:27:03+00:00,,T07,"Nac.vent.1, nac/gear: 30/ 40Â°C",
2017-09-12 03:27:04+00:00,,T07,"Nac.vent.0, nac/gear: 30/ 40Â°C",
2017-09-12 05:41:43+00:00,,T07,"Nac.vent.1, nac/gear: 34/ 40Â°C",
2017-09-12 05:41:44+00:00,,T07,"Nac.vent.2, nac/gear: 34/ 40Â°C",
2017-09-12 05:55:03+00:00,,T07,Generator 1 in,
2017-09-12 05:55:13+00:00,,T07,External power ref.:2000kW,
2017-09-12 06:05:47+00:00,,T07,Yawcontr. from:30010 to:30011,
2017-09-12 06:10:25+00:00,,T07,Generator 1 in,
2017-09-12 06:10:46+00:00,,T07,External power ref.:2000kW,
2017-09-12 06:20:31+00:00,,T07,"Nac.vent.1, nac/gear: 31/ 42Â°C",
2017-09-12 06:20:32+00:00,,T07,"Nac.vent.0, nac/gear: 31/ 42Â°C",
2017-09-12 06:34:00+00:00,,T07,Yaw Speed Exc:  0Â° Rate:10sec,
2017-09-12 06:39:26+00:00,,T07,"Gen. int. vent. 1, temp: 50Â°C",
2017-09-12 06:39:26+00:00,,T07,"Gen. ext. vent. 1, temp: 50Â°C",
2017-09-12 06:40:45+00:00,,T07,External power ref.:2000kW,
2017-09-12 06:49:09+00:00,,T07,Yaw Speed Exc:  0Â° Rate:10sec,
2017-09-12 06:52:51+00:00,,T07,Yaw Speed Exc:  0Â° Rate:10sec,
2017-09-12 06:57:42+00:00,,T07,Generator 1 in,
2017-09-12 06:58:03+00:00,,T07,External power ref.:2000kW,
2017-09-12 07:07:40+00:00,,T07,Yaw Speed Exc:  0Â° Rate:10sec,
2017-09-12 07:14:34+00:00,,T07,Yaw Speed Exc:  0Â° Rate:10sec,
2017-09-12 07:18:18+00:00,,T07,Generator 1 in,
2017-09-12 07:18:27+00:00,,T07,External power ref.:2000kW,
2017-09-12 08:18:31+00:00,,T07,Yaw Speed Exc:  0Â° Rate:10sec,
2017-09-12 08:25:45+00:00,,T07,Generator 1 in,
2017-09-12 08:25:54+00:00,,T07,External power ref.:2000kW,
2017-09-12 08:48:52+00:00,,T07,Generator 1 in,
2017-09-12 08:48:59+00:00,,T07,Yaw Speed Exc:  0Â° Rate:10sec,
2017-09-12 08:49:00+00:00,,T07,External power ref.:2000kW,
2017-09-12 09:49:29+00:00,,T07,Generator 1 in,
2017-09-12 09:49:38+00:00,,T07,External power ref.:2000kW,
2017-09-12 11:24:50+00:00,,T07,Yaw Speed Exc:  0Â° Rate:10sec,
2017-09-12 11:25:43+00:00,,T07,Generator 1 in,
2017-09-12 11:26:15+00:00,,T07,External power ref.:2000kW,
2017-09-12 11:40:09+00:00,,T07,Generator 1 in,
2017-09-12 11:40:23+00:00,,T07,External power ref.:2000kW,
2017-09-12 12:01:52+00:00,,T07,Yaw Speed Exc:  0Â° Rate:10sec,
2017-09-12 12:04:05+00:00,,T07,Generator 1 in,
2017-09-12 12:04:24+00:00,,T07,External power ref.:2000kW,
2017-09-12 12:11:25+00:00,,T07,"Nac.vent.1, nac/gear: 36/ 46Â°C",
2017-09-12 12:11:26+00:00,,T07,"Nac.vent.2, nac/gear: 36/ 46Â°C",
2017-09-12 12:11:27+00:00,,T07,"Nac.vent.3, nac/gear: 36/ 46Â°C",
2017-09-12 12:28:07+00:00,,T07,"Nac.vent.2, nac/gear: 36/ 47Â°C",
2017-09-12 12:28:08+00:00,,T07,"Nac.vent.1, nac/gear: 36/ 47Â°C",
2017-09-12 12:28:15+00:00,,T07,"Nac.vent.0, nac/gear: 36/ 46Â°C",
2017-09-12 12:34:24+00:00,,T07,External power ref.:2000kW,
2017-09-12 12:46:08+00:00,,T07,"Nac.vent.1, nac/gear: 37/ 48Â°C",
2017-09-12 12:46:09+00:00,,T07,"Nac.vent.2, nac/gear: 37/ 48Â°C",
2017-09-12 12:46:10+00:00,,T07,"Nac.vent.3, nac/gear: 37/ 48Â°C",
2017-09-12 12:49:28+00:00,,T07,"Nac.vent.2, nac/gear: 37/ 48Â°C",
2017-09-12 12:49:29+00:00,,T07,"Nac.vent.1, nac/gear: 37/ 48Â°C",
2017-09-12 12:51:04+00:00,,T07,"Nac.vent.2, nac/gear: 37/ 48Â°C",
2017-09-12 12:51:05+00:00,,T07,"Nac.vent.3, nac/gear: 37/ 48Â°C",
2017-09-12 12:59:22+00:00,,T07,"Nac.vent.2, nac/gear: 38/ 48Â°C",
2017-09-12 12:59:23+00:00,,T07,"Nac.vent.1, nac/gear: 38/ 48Â°C",
2017-09-12 13:02:56+00:00,,T07,Generator 1 in,
2017-09-12 13:04:02+00:00,,T07,"Nac.vent.2, nac/gear: 38/ 48Â°C",
2017-09-12 13:04:03+00:00,,T07,"Nac.vent.3, nac/gear: 38/ 48Â°C",
2017-09-12 13:04:23+00:00,,T07,External power ref.:2000kW,
2017-09-12 13:11:34+00:00,,T07,"Nac.vent.2, nac/gear: 39/ 49Â°C",
2017-09-12 13:11:35+00:00,,T07,"Nac.vent.1, nac/gear: 39/ 49Â°C",
2017-09-12 13:23:50+00:00,,T07,Yaw Speed Exc:  0Â° Rate:10sec,
2017-09-12 13:24:01+00:00,,T07,"Gen. ext. vent. 2, temp: 65Â°C",
2017-09-12 13:28:16+00:00,,T07,"Nac.vent.2, nac/gear: 39/ 49Â°C",
2017-09-12 13:28:17+00:00,,T07,"Nac.vent.3, nac/gear: 39/ 49Â°C",
2017-09-12 13:29:46+00:00,,T07,"Nac.vent.2, nac/gear: 39/ 49Â°C",
2017-09-12 13:29:47+00:00,,T07,"Nac.vent.1, nac/gear: 39/ 49Â°C",
2017-09-12 13:29:53+00:00,,T07,Yaw Speed Exc:  0Â° Rate:10sec,
2017-09-12 13:34:23+00:00,,T07,External power ref.:2000kW,
2017-09-12 13:37:14+00:00,,T07,Generator 1 in,
2017-09-12 13:38:19+00:00,,T07,"Nac.vent.2, nac/gear: 38/ 48Â°C",
2017-09-12 13:38:20+00:00,,T07,"Nac.vent.3, nac/gear: 38/ 48Â°C",
2017-09-12 13:38:38+00:00,,T07,Yaw Speed Exc:  0Â° Rate:10sec,
2017-09-12 13:40:33+00:00,,T07,"Nac.vent.2, nac/gear: 39/ 49Â°C",
2017-09-12 13:40:34+00:00,,T07,"Nac.vent.1, nac/gear: 39/ 49Â°C",
2017-09-12 13:43:04+00:00,,T07,"Nac.vent.2, nac/gear: 38/ 49Â°C",
2017-09-12 13:43:05+00:00,,T07,"Nac.vent.3, nac/gear: 38/ 49Â°C",
2017-09-12 13:44:16+00:00,,T07,"Nac.vent.2, nac/gear: 39/ 49Â°C",
2017-09-12 13:44:17+00:00,,T07,"Nac.vent.1, nac/gear: 39/ 49Â°C",
2017-09-12 13:47:09+00:00,,T07,"Nac.vent.2, nac/gear: 38/ 49Â°C",
2017-09-12 13:47:10+00:00,,T07,"Nac.vent.3, nac/gear: 38/ 49Â°C",
2017-09-12 13:48:34+00:00,,T07,"Nac.vent.2, nac/gear: 39/ 49Â°C",
2017-09-12 13:48:35+00:00,,T07,"Nac.vent.1, nac/gear: 39/ 49Â°C",
2017-09-12 13:50:50+00:00,,T07,"Nac.vent.2, nac/gear: 38/ 49Â°C",
2017-09-12 13:50:51+00:00,,T07,"Nac.vent.3, nac/gear: 38/ 49Â°C",
2017-09-12 13:54:10+00:00,,T07,"Nac.vent.2, nac/gear: 39/ 49Â°C",
2017-09-12 13:54:11+00:00,,T07,"Nac.vent.1, nac/gear: 39/ 49Â°C",
2017-09-12 13:57:29+00:00,,T07,"Nac.vent.2, nac/gear: 38/ 49Â°C",
2017-09-12 13:57:30+00:00,,T07,"Nac.vent.3, nac/gear: 38/ 49Â°C",
2017-09-12 14:04:23+00:00,,T07,External power ref.:2000kW,
2017-09-12 14:14:56+00:00,,T07,"Nac.vent.2, nac/gear: 39/ 50Â°C",
2017-09-12 14:14:57+00:00,,T07,"Nac.vent.1, nac/gear: 39/ 50Â°C",
2017-09-12 14:18:56+00:00,,T07,"Nac.vent.2, nac/gear: 39/ 50Â°C",
2017-09-12 14:18:57+00:00,,T07,"Nac.vent.3, nac/gear: 39/ 50Â°C",
2017-09-12 14:23:24+00:00,,T07,"Gen. int. vent. 2, temp: 70Â°C",
2017-09-12 14:34:22+00:00,,T07,External power ref.:2000kW,
2017-09-12 14:36:23+00:00,,T07,"Nac.vent.2, nac/gear: 40/ 51Â°C",
2017-09-12 14:36:24+00:00,,T07,"Nac.vent.1, nac/gear: 40/ 51Â°C",
2017-09-12 14:37:43+00:00,,T07,Yaw Speed Exc:  0Â° Rate:10sec,
2017-09-12 14:40:04+00:00,,T07,Yaw Speed Exc:  0Â° Rate:10sec,
2017-09-12 14:40:44+00:00,,T07,Generator 1 in,
2017-09-12 14:41:51+00:00,,T07,"Nac.vent.2, nac/gear: 39/ 50Â°C",
2017-09-12 14:41:52+00:00,,T07,"Nac.vent.3, nac/gear: 39/ 50Â°C",
2017-09-12 14:43:22+00:00,,T07,"Nac.vent.2, nac/gear: 40/ 50Â°C",
2017-09-12 14:43:23+00:00,,T07,"Nac.vent.1, nac/gear: 40/ 50Â°C",
2017-09-12 14:44:47+00:00,,T07,Yaw Speed Exc:  0Â° Rate:10sec,
2017-09-12 14:45:41+00:00,,T07,"Nac.vent.2, nac/gear: 40/ 50Â°C",
2017-09-12 14:45:42+00:00,,T07,"Nac.vent.3, nac/gear: 40/ 50Â°C",
2017-09-12 14:46:53+00:00,,T07,"Nac.vent.2, nac/gear: 40/ 50Â°C",
2017-09-12 14:46:54+00:00,,T07,"Nac.vent.1, nac/gear: 40/ 50Â°C",
2017-09-12 14:51:40+00:00,,T07,Generator 1 in,
2017-09-12 14:53:42+00:00,,T07,Yaw Speed Exc:  0Â° Rate:10sec,
2017-09-12 14:59:39+00:00,,T07,"Nac.vent.2, nac/gear: 41/ 50Â°C",
